"
Conjugate in the present perfect.
ser
to be
","
ser
(Present Perfect)
yo he sido
tú has sido
él, ella, Ud. ha sido
nosotros hemos sido
vosotros habéis sido
ellos, Uds. han sido
"
"
Conjugate in the present perfect.
hablar
to speak
","
hablar
(Present Perfect)
yo he hablado
tú has hablado
él, ella, Ud. ha hablado
nosotros hemos hablado
vosotros habéis hablado
ellos, Uds. han hablado
"
"
Conjugate in the present perfect.
gustar
to like (intr.), to please
","
gustar
(Present Perfect)
(a mí) me ha gustado
(a tí) te ha gustado
(a él, ella, Ud.) le ha gustado
(a nosotros) nos ha gustado
(a vosotros) os ha gustado
(a ellos, Uds.) les ha gustado
Note that the conjugation of gustar depends on the quantity of what is being liked, not who is doing the liking, meaning that haber will not always be 'ha'.
Ex. We have liked the book. Nos ha gustado el libro.
I have liked the books. Me han gustado los libros.
"
"
Conjugate in the present perfect.
estar
to be
","
estar
(Present Perfect)
yo he estado
tú has estado
él, ella, Ud. ha estado
nosotros hemos estado
vosotros habéis estado
ellos, Uds. han estado
"
"
Conjugate in the present perfect.
salir
to go out
","
salir
(Present Perfect)
yo he salido
tú has salido
él, ella, Ud. ha salido
nosotros hemos salido
vosotros habéis salido
ellos, Uds. han salido
"
"
Conjugate in the present perfect.
creer
to believe
","
creer
(Present Perfect)
yo he creído
tú has creído
él, ella, Ud. ha creído
nosotros hemos creído
vosotros habéis creído
ellos, Uds. han creído
"
"
Conjugate in the present perfect.
oír
to hear
","
oír
(Present Perfect)
yo he oído
tú has oído
él, ella, Ud. ha oído
nosotros hemos oído
vosotros habéis oído
ellos, Uds. han oído
"
"
Conjugate in the present perfect.
llevar
to carry, to wear
","
llevar
(Present Perfect)
yo he llevado
tú has llevado
él, ella, Ud. ha llevado
nosotros hemos llevado
vosotros habéis llevado
ellos, Uds. han llevado
"
"
Conjugate in the present perfect.
escribir
to write
","
escribir
(Present Perfect)
yo he escrito
tú has escrito
él, ella, Ud. ha escrito
nosotros hemos escrito
vosotros habéis escrito
ellos, Uds. han escrito
"
"
Conjugate in the present perfect.
comenzar
to begin
","
comenzar
(Present Perfect)
yo he comenzado
tú has comenzado
él, ella, Ud. ha comenzado
nosotros hemos comenzado
vosotros habéis comenzado
ellos, Uds. han comenzado
"
"
Conjugate in the present perfect.
conocer
to know
","
conocer
(Present Perfect)
yo he conocido
tú has conocido
él, ella, Ud. ha conocido
nosotros hemos conocido
vosotros habéis conocido
ellos, Uds. han conocido
"
"
Conjugate in the present perfect.
venir
to come
","
venir
(Present Perfect)
yo he venido
tú has venido
él, ella, Ud. ha venido
nosotros hemos venido
vosotros habéis venido
ellos, Uds. han venido
"
"
Conjugate in the present perfect.
leer
to read
","
leer
(Present Perfect)
yo he leído
tú has leído
él, ella, Ud. ha leído
nosotros hemos leído
vosotros habéis leído
ellos, Uds. han leído
"
"
Conjugate in the present perfect.
conducir
to drive
","
conducir
(Present Perfect)
yo he conducido
tú has conducido
él, ella, Ud. ha conducido
nosotros hemos conducido
vosotros habéis conducido
ellos, Uds. han conducido
"
"
Conjugate in the present perfect.
ver
to see
","
ver
(Present Perfect)
yo he visto
tú has visto
él, ella, Ud. ha visto
nosotros hemos visto
vosotros habéis visto
ellos, Uds. han visto
"
"
Conjugate in the present perfect.
volver
to return
","
volver
(Present Perfect)
yo he vuelto
tú has vuelto
él, ella, Ud. ha vuelto
nosotros hemos vuelto
vosotros habéis vuelto
ellos, Uds. han vuelto
"
"
Conjugate in the present perfect.
vivir
to live
","
vivir
(Present Perfect)
yo he vivido
tú has vivido
él, ella, Ud. ha vivido
nosotros hemos vivido
vosotros habéis vivido
ellos, Uds. han vivido
"
"
Conjugate in the present perfect.
tomar
to take
","
tomar
(Present Perfect)
yo he tomado
tú has tomado
él, ella, Ud. ha tomado
nosotros hemos tomado
vosotros habéis tomado
ellos, Uds. han tomado
"
"
Conjugate in the present perfect.
dar
to give
","
dar
(Present Perfect)
yo he dado
tú has dado
él, ella, Ud. ha dado
nosotros hemos dado
vosotros habéis dado
ellos, Uds. han dado
"
"
Conjugate in the present perfect.
comprar
to buy
","
comprar
(Present Perfect)
yo he comprado
tú has comprado
él, ella, Ud. ha comprado
nosotros hemos comprado
vosotros habéis comprado
ellos, Uds. han comprado
"
"
Conjugate in the present perfect.
estudiar
to study
","
estudiar
(Present Perfect)
yo he estudiado
tú has estudiado
él, ella, Ud. ha estudiado
nosotros hemos estudiado
vosotros habéis estudiado
ellos, Uds. han estudiado
"
