"
Conjugate in the imperfect of the subjunctive.
ser
to be
","
ser
(imperfect subjunctive)
yo fuera o fuese
tú fueras o fueses
él, ella, Ud. fuera o fuese
nosotros fuéramos o fuésemos
vosotros fuerais o fueseis
ellos, Uds. fueran o fuesen
"
"
Conjugate in the imperfect of the subjunctive.
hablar
to speak
","
hablar
(imperfect subjunctive)
yo hablara o hablase
tú hablaras o hablases
él, ella, Ud. hablara o hablase
nosotros habláramos o hablásemos
vosotros hablarais o hablaseis
ellos, Uds. hablaran o hablasen
"
"
Conjugate in the imperfect of the subjunctive.
gustar
to like (intr.), to please
","
gustar
(imperfect subjunctive)
(a mí) me gustara o gustase
(a tí) te gustaras o gustases
(a él, ella, Ud.) le gustara o gustase
(a nosotros) nos gustáramos o gustasemos
(a vosotros) os gustarais o gustaseis
(a ellos, Uds.) les gustaran o gustasen
"
"
Conjugate in the imperfect of the subjunctive.
estar
to be
","
estar
(imperfect subjunctive)
yo estuviera o estuviese
tú estuvieras o estuvieses
él, ella, Ud. estuviera o estuviese
nosotros estuviéramos o estuviésemos
vosotros estuvierais o estuvieseis
ellos, Uds. estuvieran o estuviesen
"
"
Conjugate in the imperfect of the subjunctive.
salir
to go out
","
salir
(imperfect subjunctive)
yo saliera o saliese
tú salieras o salieses
él, ella, Ud. saliera o saliese
nosotros saliéramos o saliésemos
vosotros salierais o salieseis
ellos, Uds. salieran o saliesen
"
"
Conjugate in the imperfect of the subjunctive.
creer
to believe
","
creer
(imperfect subjunctive)
yo creyera o creyese
tú creyeras o creyeses
él, ella, Ud. creyera o creyese
nosotros creyéramos o creyésemos
vosotros creyerais o creyeseis
ellos, Uds. creyeran o creyesen
"
"
Conjugate in the imperfect of the subjunctive.
oír
to hear
","
oír
(imperfect subjunctive)
yo oyera u oyese
tú oyeras u oyeses
él, ella, Ud. oyera u oyese
nosotros oyéramos u oyésemos
vosotros oyerais u oyeseis
ellos, Uds. oyeran u oyesen
"
"
Conjugate in the imperfect of the subjunctive.
llevar
to carry, to wear
","
llevar
(imperfect subjunctive)
yo llevara o llevase
tú llevaras o llevases
él, ella, Ud. llevara o llevase
nosotros lleváramos o llevásemos
vosotros llevarais o llevaseis
ellos, Uds. llevaran o llevasen
"
"
Conjugate in the imperfect of the subjunctive.
escribir
to write
","
escribir
(imperfect subjunctive)
yo escribiera o escribiese
tú escribieras o escribieses
él, ella, Ud. escribiera o escribiese
nosotros escribiéramos o escribiésemos
vosotros escribierais o escribieseis
ellos, Uds. escribieran o escribiesen
"
"
Conjugate in the imperfect of the subjunctive.
comenzar
to begin
","
comenzar
(imperfect subjunctive)
yo comenzara o comenzase
tú comenzaras o comenzases
él, ella, Ud. comenzara o comenzase
nosotros comenzáramos o comenzásemos
vosotros comenzarais o comenzaseis
ellos, Uds. comenzaran o comenzasen
"
"
Conjugate in the imperfect of the subjunctive.
conocer
to know
","
conocer
(imperfect subjunctive)
yo conociera o conociese
tú conocieras o conocieses
él, ella, Ud. conociera o conociese
nosotros conociéramos o conociésemos
vosotros conocierais o conocieseis
ellos, Uds. conocieran o conociesen
"
